Unnamed: 0,spotId,raster,x,y,z,class,Date,roi,tissue_id,L.Lactic.acid_.M.Hm0,L.Lactic.acid_.M.Hm1,L.Lactic.acid_.M.Hm2,L.Lactic.acid_.M.Hm3,L.Malic.acid_.M.Hm0,L.Malic.acid_.M.Hm1,L.Malic.acid_.M.Hm2,L.Malic.acid_.M.Hm3,L.Malic.acid_.M.Hm4,L.Glutamine_.M.Hm0,L.Glutamine_.M.Hm1,L.Glutamine_.M.Hm2,L.Glutamine_.M.Hm3,L.Glutamine_.M.Hm4,L.Glutamine_.M.Hm5,L.Glutamic.acid_.M.Hm0,L.Glutamic.acid_.M.Hm1,L.Glutamic.acid_.M.Hm2,L.Glutamic.acid_.M.Hm3,L.Glutamic.acid_.M.Hm4,L.Glutamic.acid_.M.Hm5,Citric.acid_.M.Hm0,Citric.acid_.M.Hm1,Citric.acid_.M.Hm2,Citric.acid_.M.Hm3,Citric.acid_.M.Hm4,Citric.acid_.M.Hm5,Citric.acid_.M.Hm6,D.Glucose_.M.Clm0,D.Glucose_.M.Clm1,D.Glucose_.M.Clm2,D.Glucose_.M.Clm3,D.Glucose_.M.Clm4,D.Glucose_.M.Clm5,D.Glucose_.M.Clm6,Glutathione_.M.Hm0,Glutathione_.M.Hm1,Glutathione_.M.Hm2,Glutathione_.M.Hm3,Glutathione_.M.Hm4,Glutathione_.M.Hm5,Glutathione_.M.Hm6,Glutathione_.M.Hm7,Glutathione_.M.Hm8,Glutathione_.M.Hm9,Glutathione_.M.Hm10,Adenosine.monophosphate_.M.Hm0,Adenosine.monophosphate_.M.Hm1,Adenosine.monophosphate_.M.Hm2,Adenosine.monophosphate_.M.Hm3,Adenosine.monophosphate_.M.Hm4,Adenosine.monophosphate_.M.Hm5,Adenosine.monophosphate_.M.Hm6,Adenosine.monophosphate_.M.Hm7,Adenosine.monophosphate_.M.Hm8,Adenosine.monophosphate_.M.Hm9,Adenosine.monophosphate_.M.Hm10
96685,96684,2,11119.26563,5315.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6773.444824,1294.722778,763.2050171,0,0,4497.458008,0,1158.436157,0,0,0,9471.919922,3400.351074,2153.328369,0,0,0,3189.106689,1846.683594,0,0,0,3093.706055,940.3776245,3359.465088,0,0,0,0,0,0,15127.81445,6010.239746,5696.780273,2957.419434,872.234314,0,0,0,0,0,885.8629761,1819.42627,0,0,2030.670532,0,1172.064819,0,0,0,0,0
96772,96771,2,10169.26563,5265.681641,0,normal,,l1normal,tracer_1,1512.428101,0,0,0,7038.607422,1421.940918,0,0,0,5442.155762,1118.162598,0,0,0,0,9727.368164,1124.625977,1247.430054,0,0,0,7930.552246,1247.430054,1557.671631,0,0,0,0,3761.680176,0,0,788.5308838,0,0,0,18084.50391,6980.4375,4168.87207,3509.608643,775.604126,879.0180054,225.6613617,814.3843384,0,0,691.5803833,2249.251953,0,0,0,794.9942627,0,0,0,0,0,0
96773,96772,2,10219.26563,5265.681641,0,normal,,l1normal,tracer_1,0,89.76077271,0,0,7736.553223,1192.292236,0,0,0,1699.461304,551.6575928,0,0,0,0,9565.03125,1503.711914,640.6346436,0,0,0,5022.753418,658.4300537,516.0667725,0,0,2642.61792,800.793335,3154.23584,0,0,0,0,0,0,13649.07715,3487.899658,4284.244141,1610.484375,1428.081421,591.6972656,0,0,0,0,0,1196.741089,0,0,0,476.0271301,618.3903809,0,462.6805725,0,0,0
96774,96773,2,10269.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,5653.24707,1253.335083,0,0,0,3976.249512,613.4281006,0,670.7990723,0,0,11897.85645,1235.682495,1822.631592,0,0,0,3927.705078,706.104248,754.6489258,0,0,0,0,2687.609375,0,0,0,542.817627,0,0,17374.57813,6262.262207,4633.809082,2175.683838,1425.447998,604.6017456,648.7332764,0,0,701.6911011,582.5360107,1840.28418,0,0,582.5360107,520.7518921,533.991333,0,0,415.8821716,0,0
96775,96774,2,10319.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8110.287598,0,1724.399902,0,0,3911.443604,890.2389526,1142.59021,0,0,0,11376.83398,0,1121.560913,0,0,0,7093.873047,0,0,0,0,4135.755859,0,2656.69751,0,0,0,0,0,0,14958.81836,8586.951172,5579.765625,3315.614502,771.0731201,0,0,0,0,0,0,1366.902344,925.2877808,0,0,1549.156006,0,0,0,0,0,0
96776,96775,2,10369.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,11293.28613,1734.667847,0,0,0,4851.088379,741.7200928,0,0,0,0,14415.68848,3104.457275,807.5178223,0,0,0,7488.97998,2147.39917,998.9294434,0,0,3511.207031,0,4294.79834,0,0,0,0,0,0,23579.51953,10234.54102,8170.883789,3301.850586,2422.553467,0,0,0,0,0,1411.660767,2590.038574,675.9223022,903.2236328,837.4259033,0,0,0,669.9407349,0,0,0
96777,96776,2,10419.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,4517.132813,1793.259766,0,930.6129761,0,4464.851074,1019.49176,0,0,0,0,10660.22363,1955.332886,2201.056396,622.1513672,0,0,3549.922607,0,292.6604309,0,0,2959.140137,0,4015.229004,0,0,836.5060425,0,0,894.0158081,19396.48438,7931.123047,4104.10791,3142.125732,1563.220703,1814.172485,0,0,0,0,0,1573.677002,0,0,784.2244263,590.7824097,684.8893433,826.0496826,0,0,0,0
96778,96777,2,10469.26563,5265.681641,0,normal,,l1normal,tracer_1,851.1286621,0,0,0,8454.507813,3177.288086,0,0,0,4169.429688,1016.488708,0,0,0,0,10402.27051,2422.530029,894.75354,0,0,0,3049.466064,1223.438477,1132.137085,0,0,4327.685547,0,5143.311035,1308.653076,0,1296.479614,0,0,693.8905029,12649.89648,9817.941406,4638.110352,2008.630371,973.8814087,1077.356323,0,0,0,0,906.927063,1479.082397,0,1290.392822,0,0,1387.781006,0,986.0549316,724.3242798,0,0
96779,96778,2,10519.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,11093.86133,2846.665283,0,1026.971436,0,1992.665649,0,1805.599121,0,0,0,14265.85938,1716.132446,2065.865723,0,0,0,1325.732666,0,992.2661743,0,0,3415.998291,1724.265747,3977.197998,0,0,0,0,0,0,11443.59375,5489.99707,5929.196777,1106.132813,1927.598999,0,0,0,0,0,0,845.8662109,0,0,0,0,0,0,0,0,0,0
96780,96779,2,10569.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7936.507324,2250.651367,982.4824829,0,0,6299.036621,940.6747437,0,0,0,0,14354,3964.769775,1379.65625,0,0,0,3281.909668,961.5786133,0,0,0,4954.220215,0,3525.78833,0,0,766.475708,0,0,0,14946.27637,8424.264648,5225.970703,2167.035889,1038.226196,1860.445557,0,0,0,0,0,1156.681519,0,0,0,968.5465698,0,0,0,0,0,0
96781,96780,2,10619.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8133.126465,1177.804932,850.2496948,0,0,3658.861328,1407.790527,0,0,0,0,11122.93848,4021.262939,1686.560913,0,0,0,2655.288086,0,1108.112305,0,0,4397.603027,0,4899.389648,1421.729004,0,0,0,0,0,22998.55664,6565.042969,10349.35059,1902.60791,3847.031494,1122.050781,0,0,0,0,1296.282349,2216.224609,0,1254.466797,0,738.7415161,0,0,0,0,0,0
96782,96781,2,10669.26563,5265.681641,0,normal,,l1normal,tracer_1,2328.917969,0,0,0,9258.088867,3039.109863,1215.643921,0,0,5534.378906,761.3770142,0,0,0,0,16200.05566,4587.456543,1247.634644,735.7844849,0,0,1535.550293,742.1826172,0,0,0,5521.583008,0,7050.734863,671.8032227,0,812.5620117,767.7751465,324.9801025,0,31126.88281,11273.49805,9993.873047,3787.690674,2079.391113,754.9788818,0,0,0,838.154541,0,793.3676147,0,0,1094.07959,0,0,825.3582764,0,0,0,0
96783,96782,2,10719.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,11191.86621,1035.400879,0,0,0,4638.868652,823.100769,912.7876587,0,0,0,15810.2998,3256.063477,1587.160645,722.0559082,0,0,4959.025391,0,1212.509033,0,0,6716.482422,0,4046.237793,0,0,987.7180176,905.9758301,0,0,26804.62305,10708.22559,8678.294922,5163.380859,2731.551025,1069.460205,0,0,1021.777222,1158.01416,0,1886.881958,0,858.2928467,0,776.5507202,1607.596191,940.0350342,1103.519409,0,0,0
96784,96783,2,10769.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8290.943359,2552.506836,0,0,0,4985.854492,702.409729,0,0,0,0,12668.46094,1956.712769,2477.248535,834.1115112,0,0,2251.474121,0,1574.150391,0,0,4640.921387,0,3549.677734,865.4691162,0,871.7406006,0,0,0,30197.3457,11589.76074,10655.30469,3236.101807,2715.566162,702.409729,0,0,0,0,0,1517.706665,0,1034.800049,1705.852173,0,1059.886108,765.1248779,0,0,0,0
96785,96784,2,10819.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,10455.16309,1692.205811,1600.924927,0,0,3630.16748,1158.564087,1284.952881,0,0,0,14401.30273,4809.796387,2352.236328,807.4840698,0,0,3159.720215,933.8728638,1643.054565,0,0,4669.364258,0,5582.172363,1341.125732,0,0,1011.110474,0,0,21163.10352,10939.6543,7035.644043,1460.49292,1621.989746,2868.057373,0,0,0,0,0,2331.171387,1397.298584,1614.96814,1509.644165,0,0,1214.736938,1221.758545,0,0,0
96786,96785,2,10869.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6627.94873,1317.523315,0,578.0969238,0,3495.469971,0,0,0,488.4695129,0,5713.749023,1738.772217,1810.474121,743.9077148,0,0,2160.02124,596.0224609,1411.63208,0,0,0,0,2482.679932,0,0,0,0,0,0,15066.37207,5279.055664,5682.379395,2787.413086,766.3145752,1352.222534,0,0,0,466.0626526,0,1873.213379,0,1183.082153,950.0507813,0,739.4263306,0,0,0,0,0
96787,96786,2,10919.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9327.456055,1384.671997,0,0,0,3418.068359,915.8460693,735.9476929,0,0,0,8760.503906,1460.992554,577.8552246,1226.579468,0,0,3854.185303,970.3606567,0,0,0,3592.515137,0,4219.433594,0,0,599.6610718,0,0,0,16801.41406,6454.53418,8362.546875,2044.299194,1967.978638,0,0,0,0,926.7489624,975.8121338,2049.750732,1219.246704,0,1117.550171,637.8213501,0,855.8799438,0,0,0,0
96788,96787,2,10969.26563,5265.681641,0,normal,,l1normal,tracer_1,0,630.225708,0,0,6483.104492,1063.163452,0,0,0,2860.676758,827.5137939,0,0,0,0,10368.58301,1342.654785,1222.089844,0,0,0,6072.087891,695.9884033,2203.050049,0,0,0,0,2011.242188,0,0,969.9996338,608.3048096,0,0,16468.07227,7765.477051,6307.737793,1424.858154,1194.688843,591.8641968,898.7567139,0,0,0,0,1079.604126,0,1386.496582,2318.134766,310.5856323,0,827.5137939,0,0,0,0
96789,96788,2,11019.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6797.640137,1764.579102,114.1257782,0,0,3684.561523,0,0,0,0,0,8441.907227,1744.5271,741.925293,0,0,0,4446.539063,2812.298096,1579.097778,0,0,0,0,3639.444336,0,0,676.7562256,0,0,0,16151.91504,6637.223633,4857.605469,2466.400391,1062.757935,661.7171631,631.6390991,601.5610352,0,0,541.4049683,1965.099487,0,877.2765503,1037.692871,0,882.2895508,972.5237427,686.7822266,0,0,0
96790,96789,2,11069.26563,5265.681641,0,normal,,l1normal,tracer_1,1597.960571,0,0,0,8283.954102,1613.860596,0,0,0,4467.929199,0,0,0,0,0,13674.08984,1446.909546,2416.815918,0,1073.25708,0,7576.399902,1494.609863,1375.359009,0,0,6685.994141,0,3808.074951,1168.657715,0,1423.059326,0,0,0,23659.35547,12576.98242,11821.72754,2981.269531,1915.962646,258.1722412,0,0,0,0,0,1486.65979,1812.611938,0,974.0162964,1486.65979,0,1033.506836,977.8564453,0,0,1049.40686
96791,96790,2,11119.26563,5265.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8412.253906,0,0,0,0,5006.632813,1378.90625,0,0,0,0,11595.76855,0,1156.800537,0,0,0,7273.961914,0,1712.064819,0,0,3053.953369,0,3044.698975,0,0,0,0,0,0,24598.20703,11993.70801,9069.316406,3174.260742,2535.706787,1277.107788,0,1341.888672,0,0,1082.765259,3701.761719,0,0,0,0,1341.888672,0,0,0,0,0
96878,96877,2,10169.26563,5215.681641,0,normal,,l1normal,tracer_1,2119.776611,0,0,0,8210.863281,1485.1521,0,0,0,2512.327881,1681.427734,0,0,0,0,11724.19629,2263.712158,2309.509766,0,0,0,10121.2793,2132.861572,824.357605,0,0,4664.816895,0,4416.201172,1099.143433,0,863.6127319,0,0,0,23252.11719,10670.85059,5705.078125,3689.981689,1799.193115,876.6977539,0,830.9000854,0,0,0,3035.729492,1570.204956,896.3253174,1458.982056,0,987.9205933,798.1875,1066.430786,745.8473511,0,0
96879,96878,2,10219.26563,5215.681641,0,normal,,l1normal,tracer_1,2119.804199,0,0,0,12692.41113,1347.165405,0,0,0,2476.406982,1875.465454,0,0,0,0,11054.68066,2251.879395,2278.294434,0,0,0,7884.879395,0,1683.956665,0,0,3916.024902,0,4081.118652,0,0,1446.22168,0,0,0,19632.95313,5778.282715,6352.809082,2852.820801,1281.127808,1578.296631,0,0,0,0,0,1518.862915,706.6014404,772.6389771,0,0,818.8652344,1069.807739,733.0164185,0,0,0
96880,96879,2,10269.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9280.972656,1873.981445,692.4202881,0,0,6149.200195,0,857.5847168,0,0,0,13956.39746,3436.691406,1492.832642,0,0,0,6263.544922,1804.104126,1353.078125,1232.380981,0,2064.555908,0,4256.161133,0,0,0,0,0,0,28389.23047,10163.9668,10519.70605,3595.503418,1105.331421,2115.375732,1092.626465,692.4202881,0,0,0,1956.563721,0,692.4202881,0,0,0,0,0,0,0,0
96881,96880,2,10319.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,755.2091064,0,9335.066406,2225.879395,897.1657104,0,0,4287.089355,794.9569702,0,0,0,0,12083.3457,1487.7052,1538.80957,0,0,0,4735.672363,874.4526367,0,0,0,1546.588867,0,2765.314453,687.0699463,0,0,0,0,0,15876.42578,6575.429688,6274.481934,2117.992432,931.2352905,664.3568726,0,0,0,0,0,596.2177124,127.2476196,0,0,681.3916626,0,811.9917603,0,0,0,0
96882,96881,2,10369.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8282.65625,1422.141235,770.3265381,0,0,3278.825684,1408.973267,0,0,0,0,10356.6123,2719.186768,1224.621582,0,0,0,4753.638672,0,1303.629517,0,0,2365.960205,849.3343506,4180.832031,822.9984131,0,0,0,0,0,15669.88965,7960.040527,3107.64209,2179.299805,816.4144287,0,0,0,0,0,0,0,0,1073.189941,0,0,0,0,0,0,0,0
96883,96882,2,10419.26563,5215.681641,0,normal,,l1normal,tracer_1,0,1070.89624,0,0,10211.45898,2420.056885,1306.99939,0,0,3482.520752,0,0,0,0,0,12193.03906,2571.837402,2167.089355,0,0,0,3119.933838,1964.71521,1349.160645,0,0,0,0,3457.224121,1332.296143,0,1425.050903,0,0,0,14731.14746,10135.56934,5843.551758,1871.960327,0,0,0,0,0,0,1349.160645,1214.244507,0,0,0,0,0,0,1644.289551,0,1003.438232,0
96884,96883,2,10469.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,12475.39844,658.7476807,967.7178345,0,0,2296.872314,845.2957153,0,0,0,0,9006.771484,3509.43457,1125.117676,606.2810669,0,0,3118.849609,0,775.34021,0,0,0,0,4104.056152,746.1920776,0,0,0,0,0,12347.14648,6529.180664,5194.196289,2710.775879,0,687.895813,647.0884399,0,0,0,0,2162.791016,0,991.0363159,641.2587891,699.5550537,0,0,0,0,0,0
96885,96884,2,10519.26563,5215.681641,0,normal,,l1normal,tracer_1,915.9844971,0,0,0,6428.854004,1142.153564,1860.240112,0,0,3228.562744,1289.16333,791.5915527,0,0,0,10816.5332,1701.921875,678.507019,0,0,0,3251.179688,1340.051392,819.8626709,0,0,0,0,5371.51416,0,0,0,0,819.8626709,0,14520.05078,6134.834473,6095.254883,1628.41687,1673.650757,995.1436768,0,0,0,0,701.1239624,1046.031738,0,0,0,0,0,0,0,0,0,0
96886,96885,2,10569.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,10915.15723,2650.238281,0,0,0,2534.119629,1024.57666,0,0,0,0,11666.5127,3524.543701,1618.831177,0,0,0,3224.001221,0,1543.695557,0,0,4651.578125,756.4717407,3189.848633,0,0,0,0,0,0,16680.10742,3715.798096,3982.187988,1878.390625,771.8477783,1243.153076,0,0,0,0,0,1045.068237,0,0,0,792.3392944,0,0,0,0,0,0
96887,96886,2,10619.26563,5215.681641,0,normal,,l1normal,tracer_1,898.704895,0,0,0,8140.89209,2785.48999,0,0,0,3437.895996,612.6943359,0,0,0,0,14443.70117,2110.391602,0,0,0,0,2428.084961,1673.563232,873.6567383,0,0,3948.474609,0,5275.979004,0,0,641.0598145,0,0,0,17314.28711,7153.773438,5837.615234,2280.584473,0,771.5410156,0,0,0,0,624.0405273,2059.33374,731.8293457,0,0,754.5217285,0,652.4060059,0,0,852.656189,0
96888,96887,2,10669.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9670.174805,0,0,0,0,3287.573975,0,0,0,0,0,11595.65137,2959.529785,820.1106567,763.0595093,0,0,4022.10791,1476.199219,0,0,0,3679.800781,0,4756.64209,1026.921143,0,0,0,0,0,20659.6582,8336.603516,4578.356934,2110.893555,1005.526978,1561.776001,0,0,0,0,0,1854.163208,855.7676392,0,0,0,1069.709595,0,0,0,0,0
96889,96888,2,10719.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6849.564453,1925.321777,0,0,0,4673.736328,1102.22876,0,0,0,0,15681.70996,1889.535034,1059.28479,0,0,0,4058.206055,2204.45752,0,0,0,0,627.0873413,2920.190674,801.6209717,0,0,0,0,0,19961.79297,6935.452637,7207.431152,3507.091553,0,1180.959473,0,0,0,0,0,4444.70166,0,0,1574.612549,0,1925.321777,858.8795776,787.3062744,0,0,0
96890,96889,2,10769.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,788.5679932,0,4384.437988,1198.623291,902.1217651,0,0,2958.707031,830.3458252,0,0,0,0,11538.32715,1829.477783,1501.433472,0,0,0,2340.469727,1337.411255,0,0,0,6371.629395,0,4409.672363,0,0,0,0,0,0,15064.80273,6844.77002,2870.857178,1097.686646,826.4192505,1312.177124,0,0,0,0,0,2548.651611,1255.400269,0,908.4302979,769.642334,0,0,0,0,0,0
96891,96890,2,10819.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6965.370605,1064.576294,0,0,0,1617.14209,1276.157593,0,0,0,0,9849.866211,3457.338379,2889.564209,942.9104614,0,0,3102.479492,724.9257813,0,0,0,0,1673.745972,4704.413574,608.3293457,0,1885.820923,714.7869873,0,0,18300.57422,8501.402344,5632.115723,2195.054932,1353.532715,662.3761597,1378.879761,0,0,582.9822998,0,3143.034912,1429.573975,1282.561035,532.288147,603.2599487,973.3269043,968.2575073,0,0,0,0
96892,96891,2,10869.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8336.167969,1213.655518,0,0,0,2057.043457,0,0,0,0,0,8469.875977,1393.646851,2010.759888,0,0,0,2746.152832,1794.770264,632.5408325,0,0,4103.80127,0,4124.37207,550.2590942,0,0,0,0,0,17675.14453,5116.895508,4324.933594,3466.118164,1501.641602,694.2521362,0,0,0,0,0,1491.356445,606.8277588,555.4017334,0,0,807.3895264,1414.217285,0,0,0,0
96893,96892,2,10919.26563,5215.681641,0,normal,,l1normal,tracer_1,2996.426514,843.3877563,0,0,5506.019043,1302.794067,0,0,0,6328.836426,0,0,0,0,0,13336.49707,3058.137695,3270.69873,0,891.385437,0,6959.663086,0,1487.927979,0,0,4943.760742,0,3654.680176,1275.366821,0,829.6741333,761.1060181,0,0,23512.00586,10340.07129,6047.70752,5197.462891,1467.357544,829.6741333,0,0,0,0,0,2036.4729,0,980.5239868,0,0,788.5332642,0,0,0,0,0
96894,96893,2,10969.26563,5215.681641,0,normal,,l1normal,tracer_1,491.5792236,0,0,0,7446.547363,1071.303833,0,0,0,6532.981445,0,775.545105,0,0,0,10621.02441,2109.745605,1610.241943,775.545105,0,0,4896.450195,2490.945801,0,0,0,2267.483643,0,3779.13916,0,0,1505.083252,0,0,0,21288.05664,7762.023438,7729.161133,0,1735.117798,2046.097534,1505.083252,0,0,0,834.6968384,1445.931519,0,0,1465.648804,1163.317627,906.9934082,1104.165894,0,0,0,0
96895,96894,2,11019.26563,5215.681641,0,normal,,l1normal,tracer_1,859.1536255,0,0,0,7267.007813,1169.403564,1079.908325,0,0,7505.661133,1264.86499,0,0,0,0,9814.636719,2303.009033,1616.879395,1425.956299,0,0,7147.680664,2666.956055,1139.571777,0,0,2535.696289,1378.225586,6234.830078,0,0,829.3218994,0,0,0,26800.82031,10256.14648,8472.208984,3323.253906,954.6151123,930.7497559,0,0,0,0,0,1730.239868,692.0959473,0,1467.720703,1079.908325,1163.437134,0,0,745.7930298,912.850708,0
96896,96895,2,11069.26563,5215.681641,0,normal,,l1normal,tracer_1,0,0,0,0,4299.055176,2178.46875,0,0,0,2599.428711,789.3002319,0,0,0,0,9650.510742,1752.246582,920.8502808,0,0,0,7845.644531,1552.290527,0,0,0,0,962.9462891,2241.612793,0,0,0,0,0,0,17669.80078,5977.633789,7156.322266,2252.136719,2588.904785,636.7022095,452.1254883,0,257.3317261,0,0,1757.508545,826.291626,563.0341797,0,915.5882568,1362.858398,0,647.2261963,0,0,0
96897,96896,2,11119.26563,5215.681641,0,normal,,l1normal,tracer_1,3280.322021,0,0,0,4758.874023,2847.072021,0,0,0,4084.929443,0,0,0,0,0,9414.592773,2035.587769,921.5160522,0,0,0,4194.961426,1636.722534,1540.444702,0,0,3438.492676,0,2895.210938,0,0,777.0993652,0,0,0,15741.41992,4511.302734,6333.703613,3273.445068,1292.873291,880.2541504,0,0,0,0,0,3424.73877,0,1533.567749,3170.162842,233.5934143,852.7462158,0,0,852.7462158,0,0
96984,96983,2,10169.26563,5165.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9945.890625,1486.88562,0,0,0,3960.863281,818.4118042,0,0,0,0,9995.870117,1668.060791,1974.184204,749.6902466,0,0,4904.223633,1068.308594,0,0,0,3392.348145,0,3504.801758,0,0,0,712.2056885,0,0,8796.365234,2686.389893,3529.791504,1249.483765,1168.267212,0,0,0,0,0,1507.914063,1255.731079,0,0,949.607605,0,0,0,0,0,849.6489258,0
96985,96984,2,10219.26563,5165.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7370.599121,2189.158691,0,0,0,4274.688477,1489.664185,0,0,0,0,11373.26172,1165.824097,699.4944458,0,0,0,5505.280273,2117.913818,0,0,0,0,0,3510.426025,1308.313721,0,0,0,0,0,9430.22168,5867.981445,3601.101074,1658.060913,0,0,0,0,0,0,0,1029.811279,848.4608765,1107.532959,0,0,0,0,0,0,0,0
96986,96985,2,10269.26563,5165.681641,0,normal,,l1normal,tracer_1,0,911.1774292,0,0,8129.512207,859.4794312,0,0,0,3476.691162,0,1053.346924,0,0,0,10785.49707,1893.439575,0,0,0,0,6210.223633,1033.960205,0,0,0,2655.985352,979.2955322,2003.297852,0,0,0,0,0,0,12161.95703,5059.942871,4685.132324,1744.807861,0,2184.240967,581.2006226,0,0,0,0,1622.025024,0,1318.299316,0,0,0,0,1156.74292,0,0,0
96987,96986,2,10319.26563,5165.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8600.263672,0,1612.549438,0,0,3533.509766,0,0,0,0,0,15676.09473,5859.810547,1013.350708,0,0,0,6644.056152,2070.760254,1824.03125,0,0,0,0,3198.663574,0,0,0,1004.53894,0,0,13041.38281,8661.945313,6124.163086,1832.843018,1806.407837,1066.221191,0,0,0,0,0,986.9154663,1691.855103,0,0,0,0,0,0,0,0,0
96988,96987,2,10369.26563,5165.681641,0,normal,,l1normal,tracer_1,480.6470032,0,0,0,9750.571289,946.8400879,0,0,0,5956.940918,0,802.6193848,0,0,0,13199.32715,3386.050537,1304.25647,0,0,0,4276.456543,871.5944824,696.0214844,0,0,0,714.8328857,4790.634766,0,0,0,0,0,727.3738403,19281.67773,7367.79541,7035.460449,3480.107666,790.0784912,0,0,0,0,0,815.1603394,852.7830811,859.0535889,746.1852417,0,0,0,0,0,0,417.2851868,0
96989,96988,2,10419.26563,5165.681641,0,normal,,l1normal,tracer_1,0,0,0,0,11739.81348,1962.807983,1733.196533,0,0,4651.484375,1014.73468,0,0,0,0,11828.69531,3599.71582,2422.031006,1836.891968,0,0,4999.605469,970.2937622,0,0,0,3044.204102,0,2392.403809,0,0,0,0,0,0,21235.35938,6762.429199,4836.655273,2622.015137,1873.926147,1777.637451,0,0,0,0,0,1407.296265,807.343689,1073.989258,0,0,0,0,0,1436.923584,0,0
96990,96989,2,10469.26563,5165.681641,0,normal,,l1normal,tracer_1,1818.38855,0,0,607.7633057,7699.96875,1107.697632,0,0,0,3813.224365,965.5593872,0,0,0,0,8861.581055,1999.737305,1695.855591,0,0,0,3891.645508,813.6185913,754.8027954,0,0,2230.099121,0,3479.934814,0,0,715.5922241,0,0,0,17071.28711,7244.145996,6058.027344,3210.362549,1073.388428,0,0,0,0,0,1398.535034,544.890625,0,676.3817139,0,129.3878479,0,0,705.7896118,0,0,0
96991,96990,2,10519.26563,5165.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8277.992188,1762.725342,1421.866821,633.0229492,0,4260.731445,920.3179321,818.0604248,0,0,0,10990.25195,2926.513672,686.5864258,589.1982422,0,0,3569.275391,973.8814087,1222.221191,0,0,3652.05542,0,2989.815918,925.1873779,0,774.2357178,0,0,0,17495.7793,5117.74707,5390.433594,3744.573975,1524.12439,550.242981,0,0,0,774.2357178,715.8028564,1085.877808,0,0,0,0,891.1015015,1193.004761,0,0,0,0
96992,96991,2,10569.26563,5165.681641,0,normal,,l1normal,tracer_1,0,509.1616821,0,0,8308.991211,1505.53833,544.2762451,478.4364014,0,2106.875977,1681.111328,596.9481812,0,0,0,7325.782715,1904.966919,1044.659302,1242.178955,0,0,3695.811523,671.5667114,513.5509644,0,0,0,0,2914.511719,790.0784302,0,460.8790894,0,0,0,15410.91895,5662.229004,4942.379395,2264.891602,1053.437988,1242.178955,0,0,0,0,605.7268066,715.4598999,539.8869629,0,0,561.8335571,614.5054321,491.6043701,0,0,0,0
96993,96992,2,10619.26563,5165.681641,0,normal,,l1normal,tracer_1,427.7255554,725.7355957,0,0,7874.772949,1846.834595,0,0,0,2919.190186,1456.887207,866.5499878,0,0,0,11254.31836,2967.933594,1830.586792,0,0,0,2659.225342,969.4528198,0,0,0,2177.206787,0,4879.759766,0,0,0,0,0,0,24008.84961,7744.790527,8172.649414,2550.906494,1066.939697,2166.375,0,839.4702759,0,0,0,0,801.5587158,774.4790649,758.2312622,0,1088.603394,649.9124756,0,0,0,0
96994,96993,2,10669.26563,5165.681641,0,normal,,l1normal,tracer_1,272.7137146,0,0,0,6861.578613,1294.365112,0,630.3413696,0,4883.942383,401.4590454,0,0,0,0,6856.766602,2391.447754,1491.647461,745.8237305,0,0,2526.177246,1703.365234,519.6707153,0,0,2261.530029,1732.23584,4205.483398,923.8590698,0,0,0,0,0,16297.45117,5321.813477,6510.319336,1669.682861,1198.129761,0,0,0,0,505.2354431,0,1097.082642,0,818.0002441,0,0,0,0,971.9767456,0,0,0
